onset	duration	sample	value
0.6562500000	n/a	168	4300100
2.4296875000	n/a	622	4302000
3.2968750000	n/a	844	4320000
3.2968750000	n/a	844	4132122
7.4882812500	n/a	1917	2210002
27.4648437500	n/a	7031	2312111
27.4648437500	n/a	7031	2210001
27.7382812500	n/a	7101	2210002
28.7578125000	n/a	7362	2110000
30.5859375000	n/a	7830	2210001
34.5976562500	n/a	8857	4310000
34.5976562500	n/a	8857	4100001
35.1484375000	n/a	8998	4300100
35.6484375000	n/a	9126	4300010
37.2148437500	n/a	9527	4303000
37.7148437500	n/a	9655	4320000
37.7148437500	n/a	9655	4143112
40.5664062500	n/a	10385	2210002
54.1171875000	n/a	13854	2313121
54.1171875000	n/a	13854	2210001
56.0976562500	n/a	14361	4310000
56.0976562500	n/a	14361	4100001
56.6171875000	n/a	14494	2110000
56.9570312500	n/a	14581	4300100
57.8046875000	n/a	14798	4300010
58.9335937500	n/a	15087	4303000
59.6562500000	n/a	15272	4320000
59.6562500000	n/a	15272	4143112
63.2343750000	n/a	16188	2210002
87.9843750000	n/a	22524	2311421
87.9843750000	n/a	22524	2210001
87.9843750000	n/a	22524	2210001
87.9843750000	n/a	22524	2210001
89.1328125000	n/a	22818	2110000
91.6835937500	n/a	23471	2210002
92.2851562500	n/a	23625	2210001
93.1718750000	n/a	23852	2210002
94.3242187500	n/a	24147	2210001
94.3242187500	n/a	24147	2210001
94.3242187500	n/a	24147	2210002
94.8046875000	n/a	24270	4310000
94.8046875000	n/a	24270	4100001
96.8554687500	n/a	24795	4300300
97.3046875000	n/a	24910	2210002
97.6054687500	n/a	24987	2210001
98.5156250000	n/a	25220	2210001
98.7421875000	n/a	25278	4301000
99.1132812500	n/a	25373	2210002
99.4140625000	n/a	25450	2210001
99.4140625000	n/a	25450	2210002
99.9140625000	n/a	25578	4300020
100.0156250000	n/a	25604	2210001
100.4218750000	n/a	25708	4320000
100.4218750000	n/a	25708	4141322
103.5156250000	n/a	26500	2210002
103.5156250000	n/a	26500	2210002
104.3632812500	n/a	26717	2210002
104.9140625000	n/a	26858	2210002
119.4921875000	n/a	30590	2313321
119.4921875000	n/a	30590	2210001
119.7617187500	n/a	30659	2210001
120.5625000000	n/a	30864	2110000
122.2031250000	n/a	31284	2210001
122.7343750000	n/a	31420	2210002
123.2343750000	n/a	31548	4310000
123.2343750000	n/a	31548	4100001
123.8125000000	n/a	31696	4300010
123.8125000000	n/a	31696	2210002
126.2812500000	n/a	32328	2210001
126.8320312500	n/a	32469	2210001
128.0507812500	n/a	32781	4300300
128.3906250000	n/a	32868	4303000
128.9921875000	n/a	33022	2210002
128.9921875000	n/a	33022	2210002
129.2421875000	n/a	33086	2210002
130.8007812500	n/a	33485	4320000
130.8007812500	n/a	33485	4143312
147.3203125000	n/a	37714	2110000
147.5703125000	n/a	37778	2312221
147.5703125000	n/a	37778	2210001
147.5703125000	n/a	37778	2210001
147.8203125000	n/a	37842	2210002
148.3593750000	n/a	37980	2210001
148.8710937500	n/a	38111	2210002
149.1601562500	n/a	38185	4310000
149.1601562500	n/a	38185	4100001
149.4296875000	n/a	38254	2210001
150.1093750000	n/a	38428	4300020
151.4101562500	n/a	38761	4300200
151.5625000000	n/a	38800	2210002
151.8320312500	n/a	38869	2210002
151.9101562500	n/a	38889	4302000
152.4609375000	n/a	39030	4320000
152.4609375000	n/a	39030	4132222
175.0703125000	n/a	44818	2311121
175.0703125000	n/a	44818	2210001
176.4609375000	n/a	45174	2110000
176.4882812500	n/a	45181	4310000
176.4882812500	n/a	45181	4100001
177.8906250000	n/a	45540	4300100
179.5312500000	n/a	45960	4301000
180.1093750000	n/a	46108	4300020
180.6914062500	n/a	46257	4320000
180.6914062500	n/a	46257	4131122
182.4414062500	n/a	46705	2210002
202.6289062500	n/a	51873	2313111
202.6289062500	n/a	51873	2210001
204.9257812500	n/a	52461	2210002
205.1992187500	n/a	52531	2210001
206.0195312500	n/a	52741	2110000
208.7968750000	n/a	53452	4310000
208.7968750000	n/a	53452	4100001
209.5156250000	n/a	53636	4300020
211.1171875000	n/a	54046	4300100
211.6875000000	n/a	54192	4303000
212.7070312500	n/a	54453	4320000
212.7070312500	n/a	54453	4143122
214.4765625000	n/a	54906	2210002
228.6171875000	n/a	58526	2311311
228.6171875000	n/a	58526	2210001
230.2382812500	n/a	58941	2210002
230.6562500000	n/a	59048	4310000
230.6562500000	n/a	59048	4100001
232.1289062500	n/a	59425	4300010
232.6562500000	n/a	59560	2210001
232.9570312500	n/a	59637	2110000
233.2070312500	n/a	59701	2210001
234.2968750000	n/a	59980	2210002
235.9062500000	n/a	60392	2210002
236.8671875000	n/a	60638	4300200
237.3242187500	n/a	60755	4301000
237.9765625000	n/a	60922	4320000
237.9765625000	n/a	60922	4141212
257.2851562500	n/a	65865	2312111
257.2851562500	n/a	65865	2210001
258.6562500000	n/a	66216	2210002
259.4531250000	n/a	66420	2210001
261.7851562500	n/a	67017	2110000
262.8359375000	n/a	67286	4310000
